movieId,polishTitle,originalTitle,year,fullRating,voteCount,voteDate,userRating,favorite,comment
8234,O jeden most za daleko,A Bridge Too Far,1977,7.66556,43228,2020-10-19,7,nie,
8243,Obcy 3,Alien³,1992,7.20276,116025,2020-06-24,7,nie,
8263,Ocean's Eleven: Ryzykowna gra,Ocean's Eleven,2001,7.54975,237198,2012-02-10,,nie,
8269,Od zmierzchu do świtu,From Dusk Till Dawn,1996,7.15395,157476,2015-02-05,7,nie,
8398,"Lawa. Opowieść o ""Dziadach"" Adama Mickiewicza","Lawa. Opowieść o ""Dziadach"" Adama Mickiewicza",1989,7.08028,11834,2012-11-25,7,nie,
8430,Ostatni skaut,The Last Boy Scout,1991,7.31589,34303,2006-02-06,,nie,
8558,"Paryż, Teksas","Paris, Texas",1984,7.78623,14960,2022-07-08,8,nie,
8586,Pearl Harbor,Pearl Harbor,2001,7.40933,229988,2012-02-10,9,nie,
8610,Personel,Personel,1975,7.11312,2935,2021-07-04,8,nie,
8619,Pętla,Pętla,1957,7.95811,20409,2025-03-03,7,nie,
8625,Full Metal Jacket,Full Metal Jacket,1987,7.96906,169810,2012-02-10,7,nie,
8644,Pierwsza miłość,Pierwsza miłość,1974,7.2844,1635,2021-06-21,9,tak,
8692,Planeta małp,Planet of the Apes,2001,5.97747,72312,2005-07-18,,nie,
8712,Pocahontas,Pocahontas,1995,7.46479,173656,2001-06-20,,nie,
8718,Pociąg,Pociąg,1959,8.10483,34151,2025-02-08,7,nie,
8727,Podejrzani,The Usual Suspects,1995,7.73279,109577,2014-07-01,8,nie,
8738,Podstawy BHP w kopalni miedzi,Podstawy BHP w kopalni miedzi,1972,6.22997,287,2021-06-09,,nie,
8753,Pojedynek na szosie,Duel,1971,7.58132,14861,2024-12-17,8,nie,
8770,Północ - północny zachód,North by Northwest,1959,7.71955,25748,2022-01-08,7,nie,
8785,Popeye,Popeye,1980,5.83478,1380,2003-11-26,,nie,
8790,Poranek kojota,Poranek kojota,2001,7.28652,246076,2006-04-11,,nie,
8792,Porno,Porno,1989,6.13731,17522,2022-09-04,8,nie,
8801,Opętanie,Possession,1981,7.42768,17228,2024-06-05,10,nie,
8820,Powrót Batmana,Batman Returns,1992,7.22596,96486,2021-01-10,7,nie,
8823,Powrót do przyszłości,Back to the Future,1985,7.48407,367508,2012-02-10,7,nie,
8824,Powrót do przyszłości 2,Back to the Future Part II,1989,7.50194,189052,2007-05-16,,nie,
8825,Powrót do przyszłości 3,Back to the Future Part III,1990,7.44775,162463,2008-10-24,,nie,
8843,Pożegnania,Pożegnania,1958,7.85868,8845,2025-10-14,8,tak,
8866,Predator,Predator,1987,7.36545,168012,2006-06-25,,nie,
8900,Prognoza pogody,Prognoza pogody,1982,6.72105,993,2020-09-18,9,nie,
8922,Przed rajdem,Przed rajdem,1971,5.80628,573,2021-05-06,6,nie,
8925,Przejście podziemne,Przejście podziemne,1973,6.6476,1521,2021-06-27,6,nie,
8944,Prześwietlenie,Prześwietlenie,1974,6.86462,1108,2021-05-06,7,nie,
8975,Psychopata,Copycat,1995,6.97102,25778,2004-10-24,,nie,
8984,Pula śmierci,The Dead Pool,1988,7.18468,16320,2021-01-15,6,nie,
9062,Rambo III,Rambo III,1988,6.73412,59163,2005-07-19,,nie,
9063,Rambo: Pierwsza krew,First Blood,1982,7.36796,148102,2005-07-25,,nie,
9103,Refren,Refren,1972,7.1602,1960,2021-05-07,9,nie,
9136,Requiem dla snu,Requiem for a Dream,2000,7.83491,688535,2021-02-21,7,nie,
9186,Robotnicy 1971 - Nic o nas bez nas,Robotnicy 1971 - Nic o nas bez nas,1971,6.52051,390,2021-05-08,9,nie,
9190,Rocky,Rocky,1976,7.75022,206913,2012-02-10,,nie,
9225,Romper Stomper,Romper Stomper,1992,7.23522,23183,2022-05-26,7,nie,
9253,Rozmowa,The Conversation,1974,7.41234,25770,2021-05-13,8,nie,
9289,Rushmore,Rushmore,1998,7.30292,19243,2021-10-22,7,nie,
9301,Ryś,Ryś,1981,7.15111,2647,2020-09-18,5,nie,
9352,Sanatorium pod klepsydrą,Sanatorium pod klepsydrą,1973,7.83781,20353,2025-10-14,8,tak,
9448,Serpico,Serpico,1973,7.67687,28236,2021-06-28,8,nie,
9509,Shrek,Shrek,2001,7.82953,851614,2012-02-10,9,nie,
9544,Silverado,Silverado,1985,6.97642,7889,2021-09-15,7,nie,
9695,Spider-Man,Spider-Man,2002,6.77093,363572,2003-06-16,,nie,
9703,Spokój,Spokój,1976,7.33637,4394,2021-09-26,6,nie,
9765,Starsza pani znika,The Lady Vanishes,1938,7.38048,10739,2023-10-10,9,nie,
9791,"Stój, bo mamuśka strzela",Stop! Or My Mom Will Shoot,1992,6.04718,35818,2005-06-17,,nie,
9959,Szczęki 2,Jaws 2,1978,6.26043,24663,2007-06-13,,nie,
9981,Szpital,Szpital,1977,7.34147,3072,2021-05-08,9,nie,
10044,Tango i Cash,Tango & Cash,1989,7.017,63170,2005-06-17,,nie,
10145,Alfabet,The Alphabet,1968,6.35204,4937,2020-08-31,5,nie,
10202,Czarny kocioł,The Black Cauldron,1985,6.24132,3083,2021-10-06,6,nie,
10362,Flintstonowie,The Flintstones,1994,5.69479,47879,2002-07-19,,nie,
10413,Babcia,The Grandmother,1970,7.23786,3481,2020-08-31,2,nie,
10533,Pradawny ląd,The Land Before Time,1988,7.4827,5695,2020-09-10,7,nie,
10740,The Plague Dogs,The Plague Dogs,1982,8.03385,1477,2020-02-02,8,nie,
10841,Rozgrywka,The Score,2001,7.2642,46927,2016-08-18,7,nie,
11119,Tom i Jerry - Ale kino,Tom and Jerry: The Movie,1992,6.95234,6273,1999-07-24,,nie,
11171,Tramwaj,Tramwaj,1966,6.37695,3393,2021-05-05,7,nie,
11220,Trzecia część nocy,Trzecia część nocy,1971,7.32243,5381,2024-06-30,6,nie,
11306,Ucieczka z Alcatraz,Escape from Alcatraz,1979,7.5496,83571,2021-01-11,8,nie,
11312,Uciekinier,The Running Man,1987,6.6391,30510,2006-06-17,,nie,
11398,Upadek,Falling Down,1993,7.66312,103335,2004-06-02,,nie,
11418,Uwolnić orkę,Free Willy,1993,6.37915,31428,2005-05-12,,nie,
11452,"Victor, Victoria",Victor Victoria,1982,7.15693,1848,2023-03-01,9,nie,
11463,Vincent,Vincent,1982,7.73517,43534,2020-10-20,8,nie,
11492,W 80 dni dookoła świata,Around the World in Eighty Days,1956,6.52754,13127,2012-02-10,,nie,
11531,Walkabout,Walkabout,1971,7.32545,2664,2023-04-03,10,nie,
11558,Wodnikowe Wzgórze,Watership Down,1978,7.6288,4973,2020-02-02,8,nie,
11594,Westerplatte,Westerplatte,1967,7.58061,7418,2020-09-29,8,nie,
11658,Wiecznie młody,Forever Young,1992,6.79656,18959,2004-05-09,,nie,
11752,Wodny świat,Waterworld,1995,6.78052,106154,2020-06-19,5,nie,
11783,Wróg publiczny,Enemy of the State,1998,7.55612,115390,2004-10-31,,nie,
11798,Wszystkie psy idą do nieba,All Dogs Go to Heaven,1989,7.60378,51184,2020-12-08,7,nie,
11841,Władca Pierścieni: Powrót króla,The Lord of the Rings: The Return of the King,2003,8.40353,564361,2013-09-28,9,nie,
11843,Wściekłe psy,Reservoir Dogs,1992,7.93453,231412,2013-11-26,8,nie,
11880,Z miasta Łodzi,Z miasta Łodzi,1969,6.72271,2409,2021-05-06,7,nie,
11883,Z punktu widzenia nocnego portiera,Z punktu widzenia nocnego portiera,1977,7.76621,12105,2021-06-25,7,nie,
11889,Za garść dolarów,Per un pugno di dollari,1964,7.74957,50050,2021-01-01,8,nie,
11923,Zaklęte rewiry,Zaklęte rewiry,1975,7.77731,33967,2020-10-03,7,nie,
11975,Zdjęcie,Zdjęcie,1968,7.48043,1124,2021-05-07,10,nie,
12032,Zoolander,Zoolander,2001,5.59651,35798,2024-05-06,7,nie,
12068,Pogromcy duchów,Ghost Busters,1984,6.98129,108132,2021-03-04,8,nie,
12101,Świat Wayne'a,Wayne's World,1992,6.25357,6941,2023-04-03,5,nie,
12133,Życiorys,Życiorys,1975,7.028,857,2021-06-09,6,nie,
12218,Dekalog IV,Dekalog IV,1988,7.83691,25072,2021-05-02,9,nie,
30387,Suzhou,Su Zhou He,2000,7.58383,1336,2025-01-26,9,tak,
30571,Harry Potter i Kamień Filozoficzny,Harry Potter and the Sorcerer's Stone,2001,7.50934,450655,2012-02-10,9,nie,
30587,Mumia powraca,The Mummy Returns,2001,6.69972,100725,2005-02-26,,nie,
30588,Szybcy i wściekli,The Fast and the Furious,2001,7.45932,325497,2023-09-27,8,nie,
30591,Królewna Śnieżka i siedmiu krasnoludków,Snow White and the Seven Dwarfs,1937,7.28449,50670,2020-09-24,9,nie,
30593,"I raz, i dwa",Yi Yi,2000,7.76829,2296,2021-11-18,8,nie,
30625,Godziny szczytu 2,Rush Hour 2,2001,7.18394,57743,2004-11-24,,nie,
30630,Mulholland Drive,Mulholland Dr.,2001,7.61649,105935,2020-08-12,5,nie,
30633,Więzień nienawiści,American History X,1998,8.18161,311098,2016-08-15,7,nie,
30634,Koyaanisqatsi,Koyaanisqatsi,1982,7.9882,12877,2026-04-09,,tak,
30668,Naga broń 2 1/2: Kto obroni prezydenta?,The Naked Gun 2½: The Smell of Fear,1991,7.10915,75870,2005-07-19,,nie,
30670,Naga broń 33 1/3: Ostateczna zniewaga,Naked Gun 33 1/3: The Final Insult,1994,7.08958,78308,2007-06-08,,nie,
30683,Ostatnia fala,The Last Wave,1977,6.79028,2036,2022-12-18,8,nie,
30701,12 gniewnych ludzi,12 Angry Men,1957,8.69472,243436,2014-06-25,10,nie,
30720,Czy leci z nami pilot?,Airplane!,1980,6.99825,51994,2021-07-09,6,nie,
30762,Naga broń: Z akt Wydziału Specjalnego,The Naked Gun: From the Files of Police Squad!,1988,7.24445,95304,2006-06-25,,nie,
30807,Nostalgia,Nostalghia,1983,7.60359,6569,2021-05-06,8,nie,
30808,Stalker,Stalker,1979,7.89033,35206,2021-03-11,8,nie,
30830,Osiem i pół,8 1/2,1963,7.82251,25140,2021-02-19,7,nie,
30831,Akademia Policyjna,Police Academy,1984,6.88246,96135,2003-03-12,,nie,
30833,Partnerska rozgrywka,Two Hands,1999,6.58509,711,2023-10-01,7,nie,
30860,Akademia Policyjna 2: Pierwsze zadanie,Police Academy 2: Their First Assignment,1985,6.79793,37651,2003-10-17,,nie,
30861,Akademia Policyjna 3: Ponowne szkolenie,Police Academy 3: Back in Training,1986,6.72772,31460,2004-02-10,,nie,
30896,Asteriks i Obeliks: Misja Kleopatra,Astérix & Obélix: Mission Cléopâtre,2002,7.34267,233989,2012-02-10,,nie,
30940,Słodkie życie,La dolce vita,1960,7.9153,21134,2021-02-20,9,nie,
31042,American Pie 2,American Pie 2,2001,6.68064,135006,2012-07-14,6,nie,
31048,Babe - świnka z klasą,Babe,1995,6.25062,32866,2003-06-10,,nie,
31052,Karate Kid 2,"The Karate Kid, Part II",1986,6.34031,19879,2005-06-17,,nie,
31053,Karate Kid III,"The Karate Kid, Part III",1989,6.09655,15121,2006-08-26,,nie,
31127,Władca much,Lord of the Flies,1963,7.00873,2520,2021-12-31,6,nie,
31279,Obywatel Kane,Citizen Kane,1941,7.78848,59805,2020-07-06,9,nie,
31294,Klub winowajców,The Breakfast Club,1985,7.39227,51220,2023-01-10,6,nie,
31334,Scooby-Doo,Scooby-Doo,2002,5.69049,41666,2005-01-05,,nie,
31335,Dyktator,The Great Dictator,1940,7.94751,38924,2020-11-22,9,nie,
31336,Gorączka złota,The Gold Rush,1925,7.79647,12799,2020-10-07,9,nie,
31348,Przyjazd pociagu na stację,L'Arrivée d'un train a la Ciotat,1895,7.24752,4040,2021-05-10,,nie,
31350,Wyjście robotników z fabryki,La sortie des usines Lumière,1895,7.17079,5422,2021-05-11,,nie,
31352,Metropolis,Metropolis,1927,8.00089,25935,2024-09-13,8,nie,
31366,Piękna i Bestia,Beauty and the Beast,1991,7.5824,168782,1999-08-27,,nie,
31369,Siedmiu samurajów,Shichinin no samurai,1954,8.0671,76753,2022-02-20,8,nie,
31413,Dzień świra,Dzień świra,2002,7.79362,639317,2022-07-31,8,nie,
31416,Amelia,Le fabuleux destin d'Amélie Poulain,2001,7.55552,273882,2012-02-10,,nie,
31417,Yamakasi: Współcześni samurajowie,Yamakasi - Les samouraïs des temps modernes,2001,6.99425,43285,2003-05-29,,nie,
31419,Helikopter w ogniu,Black Hawk Down,2001,7.781,321162,2012-02-10,9,tak,
31434,Akademia Policyjna 5: Misja w Miami Beach,Police Academy 5: Assignment: Miami Beach,1988,6.38054,21157,2005-01-23,,nie,
31438,Rashomon,Rashômon,1950,7.89804,26215,2021-07-04,8,nie,
31445,Straż przyboczna,Yōjinbō,1961,8.01559,13213,2023-09-17,9,nie,
31451,Władca Pierścieni: Dwie wieże,The Lord of the Rings: The Two Towers,2002,8.32873,525240,2013-09-28,9,nie,
31470,Tron we krwi,Kumonosu jō,1957,7.87534,22534,2025-11-10,9,nie,
31471,Heavy Metal,Heavy Metal,1981,6.68972,6217,2020-06-23,8,nie,
31508,Potwory i spółka,"Monsters, Inc.",2001,7.50863,222059,2001-11-18,,nie,
31581,Świadek oskarżenia,Witness for the Prosecution,1957,8.18422,20448,2025-01-31,9,nie,
31609,Słodkie zmartwienia,Clueless,1995,6.38301,31511,2022-10-17,7,nie,
31647,Most na rzece Kwai,The Bridge on the River Kwai,1957,7.60623,33019,2022-12-22,9,nie,
31652,Szepty i krzyki,Viskningar och rop,1972,7.75596,13174,2022-08-31,9,nie,
31670,"Tam, gdzie rosną poziomki",Smultronstället,1957,7.8912,33006,2022-01-03,8,nie,
31672,Niebo i piekło,Tengoku to jigoku,1963,8.04829,4038,2022-10-08,8,nie,
31674,John Q.,John Q,2002,7.45163,125473,2004-10-25,,nie,
31684,Piętno śmierci,Ikiru,1952,7.8722,5266,2021-03-31,10,nie,
31685,Król Skorpion,The Scorpion King,2002,6.12639,56538,2004-06-17,,nie,
31686,Dzień próby,Training Day,2001,7.59399,118646,2021-01-20,7,nie,
31693,Światła wielkiego miasta,City Lights,1931,8.13452,14518,2020-11-26,7,nie,
31718,Ballada o Narayamie,Narayama Bushikō,1958,7.94799,596,2026-02-27,8,nie,
31719,Bunt,Jôi-uchi: Hairyô tsuma shimatsu,1967,8.3262,9071,2022-08-30,8,nie,
31720,Rudobrody,Akahige,1965,7.89646,5882,2021-06-14,7,nie,
31745,Azyl,Panic Room,2002,6.96058,102979,2020-08-03,7,nie,
31756,Harakiri,Seppuku,1962,8.16544,14537,2021-03-22,9,nie,
31782,Samuraj,Le Samouraï,1967,7.60228,7020,2022-08-27,7,nie,
31831,K-PAX,K-PAX,2001,7.64227,332668,2014-07-26,,nie,
31864,Piękny umysł,A Beautiful Mind,2001,8.25249,517095,2015-01-18,9,nie,
31865,Akira,Akira,1988,7.80098,34031,2016-12-10,6,nie,
31866,Duch w pancerzu,Kōkaku Kidōtai,1995,7.86169,72150,2016-12-12,8,nie,
31897,Złodzieje rowerów,Ladri di biciclette,1948,7.7937,17775,2023-07-08,9,nie,
31913,Tylko instynkt,Once Were Warriors,1994,7.49122,1936,2020-12-09,8,nie,
31924,Garść dynamitu,Giù la testa,1971,7.57413,9031,2025-10-20,8,nie,
31985,Genialny klan,The Royal Tenenbaums,2001,7.34697,39487,2021-10-25,5,nie,
32003,Sobowtór,Kagemusha,1980,7.26897,6116,2021-06-25,8,nie,
32008,Za linią wroga,Behind Enemy Lines,2001,6.87909,28600,2006-06-18,,nie,
32014,Epoka lodowcowa,Ice Age,2002,7.594,505683,2002-07-23,,nie,
32062,"Hiroszima, moja miłość","Hiroshima, mon amour",1959,7.78212,11130,2021-12-12,9,nie,
32090,Byle do jutra,Ying hung boon sik,1986,7.15417,1187,2024-11-25,8,nie,
32140,Solaris,Solyaris,1972,7.25088,11320,2021-04-26,8,nie,
32141,Zwierciadło,Zerkalo,1975,7.89011,10520,2021-03-13,9,nie,
32142,Andriej Rublow,Andrey Rublyov,1966,7.99404,9228,2021-03-16,9,nie,
32143,Ofiarowanie,Offret Sacrificatio,1986,7.76736,7114,2021-04-03,9,nie,
32225,Pianista,The Pianist,2002,8.27018,618608,2015-01-19,9,nie,
32253,Zemsta,Zemsta,2002,5.98327,49373,2011-06-17,,nie,
32254,Planeta skarbów,Treasure Planet,2002,7.64265,68137,2021-10-20,8,nie,
32255,Suma wszystkich strachów,The Sum of All Fears,2002,6.62107,36495,2005-07-19,,nie,
32302,Harry Potter i Komnata Tajemnic,Harry Potter and the Chamber of Secrets,2002,7.41412,332902,2002-12-25,,nie,
32358,8 Mila,8 Mile,2002,7.26143,197976,2021-01-07,7,nie,
32359,Czerwony smok,Red Dragon,2002,7.57024,261454,2014-05-08,10,nie,
32361,Johnny English,Johnny English,2003,6.55072,89939,2010-07-18,,nie,
32362,"Złap mnie, jeśli potrafisz",Catch Me If You Can,2002,7.86831,356399,2017-09-15,8,nie,
32363,Mustang z Dzikiej Doliny,Spirit: Stallion of the Cimarron,2002,7.63693,94443,2020-11-26,6,nie,
32369,Showtime,Showtime,2002,6.24165,41829,2005-08-20,,nie,
32372,Zbrodnia i kara,Zbrodnia i kara,2000,6.91816,3678,2020-09-01,7,nie,
32375,Equilibrium,Equilibrium,2002,7.4278,198145,2012-02-10,9,tak,
32383,xXx,xXx,2002,6.59192,104008,2004-10-24,,nie,
32388,Pewnego razu w Meksyku: Desperado 2,Once Upon a Time in Mexico,2003,6.18493,70946,2005-07-19,,nie,
32400,Brzdąc,The Kid,1921,8.10332,19087,2020-10-07,7,nie,
32401,Chaos,Ran,1985,8.043,15047,2022-09-10,7,nie,
32427,Folwark zwierzęcy,Animal Farm,1954,7.50201,6472,2021-06-27,7,nie,
32429,Zbieg z Alcatraz,Point Blank,1967,7.16974,3146,2023-11-01,8,nie,
32492,Asterix i Kleopatra,Astérix et Cléopâtre,1968,7.36693,35099,2005-07-23,,nie,
32495,12 prac Asteriksa,Les douze travaux d'Astérix,1976,7.60302,79602,2004-11-25,,nie,
32515,Wniebowstąpienie,Voskhozhdeniye,1977,7.68286,2759,2023-05-28,8,nie,
32595,Lilo i Stich,Lilo & Stitch,2002,7.33611,84668,2002-07-26,,nie,
32599,Telefon,Phone Booth,2002,7.01364,178062,2003-12-02,,nie,
32616,Bezsenność,Insomnia,2002,7.22192,93113,2004-11-21,,nie,
32698,Atomowe uderzeni,Jing cha gu shi IV: Jian dan ren wu,1996,7.01311,7630,2005-08-20,,nie,
32727,Dekalog I,Dekalog I,1988,7.77009,43286,2021-04-26,8,nie,
32728,Dekalog II,Dekalog II,1988,7.62663,27453,2021-04-27,7,nie,
32730,Dekalog VII,Dekalog VII,1988,7.40944,17678,2021-05-08,9,tak,
32734,Dekalog IX,Dekalog IX,1988,7.71524,18665,2021-05-10,9,nie,
32783,Piękna praca,Beau travail,1999,7.2888,1804,2021-11-24,8,nie,
32797,Kes,Kes,1969,7.72699,3912,2024-04-24,8,nie,
32887,Polowanie na króliki,Rabbit-Proof Fence,2002,7.4717,6873,2023-04-01,8,nie,
33013,Jules i Jim,Jules et Jim,1962,7.12696,4080,2025-08-14,8,nie,
33027,Terminator 3: Bunt maszyn,Terminator 3: Rise of the Machines,2003,6.37888,94652,2020-09-19,5,nie,
33076,Dealer,Pusher,1996,7.34794,17388,2024-03-12,8,nie,
33128,Życie za życie,The Life of David Gale,2003,7.78775,109632,2005-06-17,,nie,
33139,Gruby i chudy,Le Gros et le maigre,1961,6.42327,1375,2021-03-13,6,nie,
33141,Podróż na Księżyc,Le voyage dans la lune,1902,7.7053,19929,2021-10-31,8,nie,
33200,Kill Bill,Kill Bill: Vol. 1,2003,7.39102,390657,2015-02-04,7,nie,
33288,Spirited Away: W krainie Bogów,Sen to Chihiro no Kamikakushi,2001,8.10581,156062,2017-02-13,5,nie,
33306,Jackass - świry w akcji,Jackass: The Movie,2002,6.82009,35589,2006-03-05,,nie,
33313,Jazon i Argonauci,Jason and the Argonauts,1963,6.71237,1495,2021-09-20,8,nie,
33355,24 godziny,Trapped,2002,6.83378,17326,2007-02-03,,nie,
33404,Shrek 2,Shrek 2,2004,7.47061,319365,2004-10-10,,nie,
33487,Czerwona pustynia,Il deserto rosso,1964,7.31997,5263,2022-01-02,9,tak,
33516,Nawrót depresji gangstera,Analyze That,2002,6.64158,26533,2005-03-19,,nie,
33560,Lawrence z Arabii,Lawrence of Arabia,1962,7.63292,24621,2023-04-30,9,nie,
33599,Bambi,Bambi,1942,7.25633,33706,2001-08-24,,nie,
33908,Komornik,Komornik,2005,7.29336,81629,2023-01-10,8,nie,
33996,Matrix Rewolucje,The Matrix Revolutions,2003,7.10847,223048,2008-08-20,,nie,
34007,Jądro Ziemi,The Core,2003,5.68811,31107,2016-06-14,,nie,
34073,Sanjuro - Samuraj znikąd,Tsubaki Sanjūrō,1962,7.75675,4999,2023-09-28,7,nie,
34089,Dumbo,Dumbo,1941,7.15964,21692,2020-09-15,7,nie,
34153,Lykantropia,Lykantropia,1981,5.92043,842,2020-09-01,9,nie,
34220,Metropolis,Metropolis,2001,7.57121,5779,2020-05-10,9,tak,
34246,Rybki z ferajny,Shark Tale,2004,6.56125,97923,2004-11-19,7,nie,
34281,Spider-Man 2,Spider-Man 2,2004,6.74448,160544,2004-07-20,,nie,
34282,Harry Potter i więzień Azkabanu,Harry Potter and the Prisoner of Azkaban,2004,7.68173,430155,2012-02-10,,nie,
34359,Memories,Memories,1995,7.50398,2764,2020-05-25,9,nie,
34361,Kite,Kite,1998,6.58212,895,2020-08-18,8,nie,
34450,Angel's Egg,Tenshi no tamago,1985,7.46329,5258,2021-03-20,8,nie,
34454,Kowboj Bebop: Pukając do nieba bram,Cowboy Bebop: Tengoku no Tobira,2001,7.83068,13105,2017-02-15,8,nie,
34504,Millennium Mambo,Qian Xi Man Po,2001,6.8756,1045,2022-06-29,6,nie,
34579,Karabiny,Os Fuzis,1964,6.53488,86,2025-09-24,8,nie,
34582,Transporter,The Transporter,2002,7.31945,275412,2012-02-10,7,nie,
34635,Lupin III: Zamek Cagliostro,Lupin III: Cagliostro no Shiro,1979,7.32707,3461,2020-06-15,8,nie,
34636,Nausicaä z Doliny Wiatru,Kaze no Tani no Nausicaä,1984,7.79096,26832,2018-03-25,8,nie,
34639,Garsoniera,The Apartment,1960,7.85447,15330,2025-02-04,7,nie,
34654,Laputa – podniebny zamek,Tenkū no Shiro Laputa,1986,7.67946,23102,2020-06-21,8,nie,
34655,Grobowiec świetlików,Hotaru no Haka,1988,8.07559,58087,2017-02-23,8,tak,
34656,Mój sąsiad Totoro,Tonari no Totoro,1988,7.79385,77052,2018-03-21,6,nie,
34657,Powrót do marzeń,Omohide Poro Poro,1991,7.30982,7782,2020-06-14,6,nie,
34658,Szkarłatny pilot,Kurenai no buta,1992,7.47809,15612,2020-02-10,9,nie,
34660,Szept serca,Mimi wo Sumaseba,1995,7.67006,16115,2020-06-17,7,nie,
34686,Yōjū Toshi,Yōjū Toshi,1987,6.30278,862,2020-08-02,6,nie,
34735,S.W.A.T. Jednostka Specjalna,S.W.A.T.,2003,6.54187,46576,2005-07-26,,nie,
34740,Dzień żywych trupów,Day of the Dead,1985,6.66736,5264,2022-10-16,6,nie,
34765,Pinokio,Pinocchio,1940,7.00184,22817,2001-06-25,,nie,
34773,Katedra,Katedra,2002,7.81523,174363,2015-09-05,7,nie,
34774,Animatrix,The Animatrix,2003,7.45575,26767,2019-09-01,8,nie,
34795,The Tracker,The Tracker,2002,7.12931,116,2023-04-08,5,nie,
34850,Nowy samochód Mike'a,Mike's New Car,2002,6.32268,4977,2020-09-01,6,nie,
34888,Pojutrze,The Day After Tomorrow,2004,6.83244,228450,2006-08-20,,nie,
34922,"Za szybcy, za wściekli",2 Fast 2 Furious,2003,7.21678,181993,2023-12-29,5,nie,
35107,Jackie Chan przyjemniaczek,Yat Goh Hiu Yan,1997,6.85776,13126,2004-04-12,,nie,
35151,Piotruś Pan,Peter Pan,1953,7.25375,37080,2001-06-24,,nie,
35153,Przygody Kubusia Puchatka,The Many Adventures of Winnie the Pooh,1977,7.7577,21490,1999-06-10,,nie,
35159,F/X,F/X,1986,6.8175,6274,2025-01-12,6,nie,
35176,Skok przez płot,Over the Hedge,2006,6.71726,67603,2006-05-18,,nie,
35185,Idź i patrz,Idi i smotri,1985,8.17336,22271,2020-12-01,10,nie,
35352,Sieć,Network,1976,7.51487,13716,2023-07-15,10,nie,
35390,Robin Hood,Robin Hood,1973,7.23151,11952,2005-10-19,,nie,
35391,Aladyn: Powrót Dżafara,The Return of Jafar,1994,6.44241,9455,2001-06-19,,nie,
35459,Nie wiem,Nie wiem,1976,7.50192,261,2021-06-23,8,nie,
35460,Siedem kobiet w różnym wieku,Siedem kobiet w różnym wieku,1978,7.28602,7538,2021-05-08,8,nie,
35461,Gadające głowy,Gadające głowy,1980,8.06602,47970,2016-11-24,,nie,
35462,Dworzec,Dworzec,1980,6.63952,2333,2021-05-06,8,nie,
35820,Wyrok w Norymberdze,Judgment at Nuremberg,1961,8.3274,10504,2025-02-08,8,nie,
35877,Śpiąca królewna,Sleeping Beauty,1959,7.33169,50695,2020-09-29,8,nie,
35914,28 dni później,28 Days Later...,2002,6.8414,96071,2020-05-02,8,nie,
36042,Gdzie jest Nemo,Finding Nemo,2003,7.22026,203490,2003-06-18,,nie,
36316,Fantazja,Fantasia,1940,7.63986,8008,2020-04-19,10,nie,
36447,Ostatni samuraj,The Last Samurai,2003,7.65789,283901,2012-02-10,,nie,
36618,Filar,La jetée,1962,7.5771,3826,2021-10-31,8,nie,
36639,Pan i władca: Na krańcu świata,Master and Commander: The Far Side of the World,2003,7.22543,50192,2025-09-29,9,nie,
36677,Dekalog VI,Dekalog VI,1988,7.94807,27728,2021-05-05,8,nie,
36753,Blok,Blok,1982,7.16114,422,2020-10-12,8,nie,
36919,Jin-Rō,Jin-Rō,1999,7.60322,3725,2022-08-09,9,tak,
37132,Mary Poppins,Mary Poppins,1964,7.49417,9956,2005-07-16,,nie,
37309,Piraci z Karaibów: Klątwa Czarnej Perły,Pirates of the Caribbean: The Curse of the Black Pearl,2003,7.74483,745084,2004-06-25,,nie,
